Numer pomiaru ; Numer pomiaru instancji ; Próba badawcza ; Liczba wierzcho³ków ; Czas[ms] 
76;1;1 do 10 000 000;7;0.2141
76;2;1 do 10 000 000;7;0.2214
76;3;1 do 10 000 000;7;0.1821
76;4;1 do 10 000 000;7;0.2004
76;5;1 do 10 000 000;7;0.1799
77;1;1 do 10;7;0.2849
77;2;1 do 10;7;0.3042
77;3;1 do 10;7;0.291
77;4;1 do 10;7;0.2863
77;5;1 do 10;7;0.2956
77;1;1 do 10 000;7;0.3008
77;2;1 do 10 000;7;0.3088
77;3;1 do 10 000;7;0.3026
77;4;1 do 10 000;7;0.2788
77;5;1 do 10 000;7;0.2826
77;1;1 do 10 000 000;7;0.3143
77;2;1 do 10 000 000;7;0.3431
77;3;1 do 10 000 000;7;0.4626
77;4;1 do 10 000 000;7;0.1909
77;5;1 do 10 000 000;7;0.2096
78;1;1 do 10;7;0.258
78;2;1 do 10;7;0.1827
78;3;1 do 10;7;0.1887
78;4;1 do 10;7;0.1615
78;5;1 do 10;7;0.1684
78;1;1 do 10 000;7;0.1642
78;2;1 do 10 000;7;0.1683
78;3;1 do 10 000;7;0.1657
78;4;1 do 10 000;7;0.1811
78;5;1 do 10 000;7;0.3857
78;1;1 do 10 000 000;7;0.1743
78;2;1 do 10 000 000;7;0.1844
78;3;1 do 10 000 000;7;0.1707
78;4;1 do 10 000 000;7;0.1672
78;5;1 do 10 000 000;7;0.1645
79;1;1 do 10;7;0.1882
79;2;1 do 10;7;0.1661
79;3;1 do 10;7;0.1699
79;4;1 do 10;7;0.172
79;5;1 do 10;7;0.1947
79;1;1 do 10 000;7;0.1628
79;2;1 do 10 000;7;0.1615
79;3;1 do 10 000;7;0.1736
79;4;1 do 10 000;7;0.1584
79;5;1 do 10 000;7;0.1656
79;1;1 do 10 000 000;7;0.1839
79;2;1 do 10 000 000;7;0.1703
79;3;1 do 10 000 000;7;0.1659
79;4;1 do 10 000 000;7;0.1735
79;5;1 do 10 000 000;7;0.1764
80;1;1 do 10;7;0.1714
80;2;1 do 10;7;0.1634
80;3;1 do 10;7;0.161
80;4;1 do 10;7;0.158
80;5;1 do 10;7;0.1579
80;1;1 do 10 000;7;0.168
80;2;1 do 10 000;7;0.1591
80;3;1 do 10 000;7;0.1563
80;4;1 do 10 000;7;0.1562
80;5;1 do 10 000;7;0.157
80;1;1 do 10 000 000;7;0.1597
80;2;1 do 10 000 000;7;0.1671
80;3;1 do 10 000 000;7;0.2204
80;4;1 do 10 000 000;7;0.4723
80;5;1 do 10 000 000;7;0.1779
81;1;1 do 10;7;0.172
81;2;1 do 10;7;0.1775
81;3;1 do 10;7;0.193
81;4;1 do 10;7;0.1737
81;5;1 do 10;7;0.1696
81;1;1 do 10 000;7;0.1622
81;2;1 do 10 000;7;0.161
81;3;1 do 10 000;7;0.1577
81;4;1 do 10 000;7;0.1563
81;5;1 do 10 000;7;0.1565
81;1;1 do 10 000 000;7;0.1589
81;2;1 do 10 000 000;7;0.1632
81;3;1 do 10 000 000;7;0.1566
81;4;1 do 10 000 000;7;0.1577
81;5;1 do 10 000 000;7;0.163
82;1;1 do 10;7;0.1723
82;2;1 do 10;7;0.2057
82;3;1 do 10;7;0.1967
82;4;1 do 10;7;0.1675
82;5;1 do 10;7;0.1621
82;1;1 do 10 000;7;0.163
82;2;1 do 10 000;7;0.1643
82;3;1 do 10 000;7;0.1818
82;4;1 do 10 000;7;0.1582
82;5;1 do 10 000;7;0.158
82;1;1 do 10 000 000;7;0.1631
82;2;1 do 10 000 000;7;0.1603
82;3;1 do 10 000 000;7;0.181
82;4;1 do 10 000 000;7;0.2072
82;5;1 do 10 000 000;7;0.1598
83;1;1 do 10;7;0.2906
83;2;1 do 10;7;0.3239
83;3;1 do 10;7;0.3129
83;4;1 do 10;7;0.1691
83;5;1 do 10;7;0.1657
83;1;1 do 10 000;7;0.1655
83;2;1 do 10 000;7;0.1776
83;3;1 do 10 000;7;0.1572
83;4;1 do 10 000;7;0.158
83;5;1 do 10 000;7;0.1561
83;1;1 do 10 000 000;7;0.1606
83;2;1 do 10 000 000;7;0.1561
83;3;1 do 10 000 000;7;0.1554
83;4;1 do 10 000 000;7;0.1551
83;5;1 do 10 000 000;7;0.1538
84;1;1 do 10;7;0.263
84;2;1 do 10;7;0.3213
84;3;1 do 10;7;0.1842
84;4;1 do 10;7;0.1815
84;5;1 do 10;7;0.1775
84;1;1 do 10 000;7;0.1651
84;2;1 do 10 000;7;0.1589
84;3;1 do 10 000;7;0.1584
84;4;1 do 10 000;7;0.1567
84;5;1 do 10 000;7;0.1566
84;1;1 do 10 000 000;7;0.1589
84;2;1 do 10 000 000;7;0.1568
84;3;1 do 10 000 000;7;0.1558
84;4;1 do 10 000 000;7;0.1546
84;5;1 do 10 000 000;7;0.1553
85;1;1 do 10;7;0.1662
85;2;1 do 10;7;0.1875
85;3;1 do 10;7;0.2876
85;4;1 do 10;7;0.1669
85;5;1 do 10;7;0.1677
85;1;1 do 10 000;7;0.1782
85;2;1 do 10 000;7;0.1656
85;3;1 do 10 000;7;0.1617
85;4;1 do 10 000;7;0.1584
85;5;1 do 10 000;7;0.1554
85;1;1 do 10 000 000;7;0.1613
85;2;1 do 10 000 000;7;0.1579
85;3;1 do 10 000 000;7;0.1578
85;4;1 do 10 000 000;7;0.1638
85;5;1 do 10 000 000;7;0.1563
86;1;1 do 10;7;0.1737
86;2;1 do 10;7;0.1793
86;3;1 do 10;7;0.1726
86;4;1 do 10;7;0.1572
86;5;1 do 10;7;0.1558
86;1;1 do 10 000;7;0.1603
86;2;1 do 10 000;7;0.1568
86;3;1 do 10 000;7;0.1664
86;4;1 do 10 000;7;0.1651
86;5;1 do 10 000;7;0.1563
86;1;1 do 10 000 000;7;0.1586
86;2;1 do 10 000 000;7;0.1609
86;3;1 do 10 000 000;7;0.1566
86;4;1 do 10 000 000;7;0.1556
86;5;1 do 10 000 000;7;0.1539
87;1;1 do 10;7;0.1578
87;2;1 do 10;7;0.1568
87;3;1 do 10;7;0.1559
87;4;1 do 10;7;0.1537
87;5;1 do 10;7;0.1561
87;1;1 do 10 000;7;0.177
87;2;1 do 10 000;7;0.1571
87;3;1 do 10 000;7;0.1566
87;4;1 do 10 000;7;0.158
87;5;1 do 10 000;7;0.4135
87;1;1 do 10 000 000;7;0.175
87;2;1 do 10 000 000;7;0.1728
87;3;1 do 10 000 000;7;0.1683
87;4;1 do 10 000 000;7;0.1561
87;5;1 do 10 000 000;7;0.1598
88;1;1 do 10;7;0.1666
88;2;1 do 10;7;0.1638
88;3;1 do 10;7;0.1583
88;4;1 do 10;7;0.1568
88;5;1 do 10;7;0.1617
88;1;1 do 10 000;7;0.1591
88;2;1 do 10 000;7;0.1574
88;3;1 do 10 000;7;0.1559
88;4;1 do 10 000;7;0.1574
88;5;1 do 10 000;7;0.1544
88;1;1 do 10 000 000;7;0.1602
88;2;1 do 10 000 000;7;0.1567
88;3;1 do 10 000 000;7;0.1567
88;4;1 do 10 000 000;7;0.1594
88;5;1 do 10 000 000;7;0.1604
89;1;1 do 10;7;0.1659
89;2;1 do 10;7;0.1603
89;3;1 do 10;7;0.1578
89;4;1 do 10;7;0.1571
89;5;1 do 10;7;0.1562
89;1;1 do 10 000;7;0.1593
89;2;1 do 10 000;7;0.1564
89;3;1 do 10 000;7;0.1568
89;4;1 do 10 000;7;0.1556
89;5;1 do 10 000;7;0.1542
89;1;1 do 10 000 000;7;0.1593
89;2;1 do 10 000 000;7;0.1572
89;3;1 do 10 000 000;7;0.157
89;4;1 do 10 000 000;7;0.156
89;5;1 do 10 000 000;7;0.1541
90;1;1 do 10;7;0.1631
90;2;1 do 10;7;0.1616
90;3;1 do 10;7;0.1589
90;4;1 do 10;7;0.1559
90;5;1 do 10;7;0.1549
90;1;1 do 10 000;7;0.1602
90;2;1 do 10 000;7;0.1582
90;3;1 do 10 000;7;0.1553
90;4;1 do 10 000;7;0.1548
90;5;1 do 10 000;7;0.1545
90;1;1 do 10 000 000;7;0.1606
90;2;1 do 10 000 000;7;0.1426
90;3;1 do 10 000 000;7;0.1408
90;4;1 do 10 000 000;7;0.1394
90;5;1 do 10 000 000;7;0.1405
91;1;1 do 10;7;0.3192
91;2;1 do 10;7;0.2509
91;3;1 do 10;7;0.2538
91;4;1 do 10;7;0.2341
91;5;1 do 10;7;0.1593
91;1;1 do 10 000;7;0.1656
91;2;1 do 10 000;7;0.1682
91;3;1 do 10 000;7;0.158
91;4;1 do 10 000;7;0.1616
91;5;1 do 10 000;7;0.1572
91;1;1 do 10 000 000;7;0.1607
91;2;1 do 10 000 000;7;0.1606
91;3;1 do 10 000 000;7;0.1579
91;4;1 do 10 000 000;7;0.1849
91;5;1 do 10 000 000;7;0.1576
92;1;1 do 10;7;0.1719
92;2;1 do 10;7;0.192
92;3;1 do 10;7;0.1672
92;4;1 do 10;7;0.159
92;5;1 do 10;7;0.156
92;1;1 do 10 000;7;0.1618
92;2;1 do 10 000;7;0.158
92;3;1 do 10 000;7;0.1639
92;4;1 do 10 000;7;0.1543
92;5;1 do 10 000;7;0.1553
92;1;1 do 10 000 000;7;0.1589
92;2;1 do 10 000 000;7;0.1572
92;3;1 do 10 000 000;7;0.1557
92;4;1 do 10 000 000;7;0.1561
92;5;1 do 10 000 000;7;0.1559
93;1;1 do 10;7;0.2756
93;2;1 do 10;7;0.1598
93;3;1 do 10;7;0.1609
93;4;1 do 10;7;0.1567
93;5;1 do 10;7;0.1552
93;1;1 do 10 000;7;0.1613
93;2;1 do 10 000;7;0.1679
93;3;1 do 10 000;7;0.1559
93;4;1 do 10 000;7;0.1544
93;5;1 do 10 000;7;0.157
93;1;1 do 10 000 000;7;0.1655
93;2;1 do 10 000 000;7;0.1572
93;3;1 do 10 000 000;7;0.158
93;4;1 do 10 000 000;7;0.1575
93;5;1 do 10 000 000;7;0.1554
94;1;1 do 10;7;0.1642
94;2;1 do 10;7;0.1771
94;3;1 do 10;7;0.2937
94;4;1 do 10;7;0.2124
94;5;1 do 10;7;0.1774
94;1;1 do 10 000;7;0.1656
94;2;1 do 10 000;7;0.1633
94;3;1 do 10 000;7;0.1596
94;4;1 do 10 000;7;0.2641
94;5;1 do 10 000;7;0.1753
94;1;1 do 10 000 000;7;0.1707
94;2;1 do 10 000 000;7;0.1628
94;3;1 do 10 000 000;7;0.1595
94;4;1 do 10 000 000;7;0.1591
94;5;1 do 10 000 000;7;0.1574
95;1;1 do 10;7;0.166
95;2;1 do 10;7;0.1785
95;3;1 do 10;7;0.1468
95;4;1 do 10;7;0.1436
95;5;1 do 10;7;0.1782
95;1;1 do 10 000;7;0.159
95;2;1 do 10 000;7;0.1422
95;3;1 do 10 000;7;0.1412
95;4;1 do 10 000;7;0.1418
95;5;1 do 10 000;7;0.1702
95;1;1 do 10 000 000;7;0.1488
95;2;1 do 10 000 000;7;0.1419
95;3;1 do 10 000 000;7;0.1405
95;4;1 do 10 000 000;7;0.1412
95;5;1 do 10 000 000;7;0.1399
96;1;1 do 10;7;0.1607
96;2;1 do 10;7;0.1464
96;3;1 do 10;7;0.141
96;4;1 do 10;7;0.1423
96;5;1 do 10;7;0.1401
96;1;1 do 10 000;7;0.1431
96;2;1 do 10 000;7;0.1424
96;3;1 do 10 000;7;0.1413
96;4;1 do 10 000;7;0.1405
96;5;1 do 10 000;7;0.1443
96;1;1 do 10 000 000;7;0.1422
96;2;1 do 10 000 000;7;0.142
96;3;1 do 10 000 000;7;0.1422
96;4;1 do 10 000 000;7;0.1405
96;5;1 do 10 000 000;7;0.1391
97;1;1 do 10;7;0.1682
97;2;1 do 10;7;0.145
97;3;1 do 10;7;0.1444
97;4;1 do 10;7;0.142
97;5;1 do 10;7;0.1398
97;1;1 do 10 000;7;0.151
97;2;1 do 10 000;7;0.142
97;3;1 do 10 000;7;0.1404
97;4;1 do 10 000;7;0.1394
97;5;1 do 10 000;7;0.142
97;1;1 do 10 000 000;7;0.1444
97;2;1 do 10 000 000;7;0.1413
97;3;1 do 10 000 000;7;0.1611
97;4;1 do 10 000 000;7;0.1576
97;5;1 do 10 000 000;7;0.1792
98;1;1 do 10;7;0.1744
98;2;1 do 10;7;0.1861
98;3;1 do 10;7;0.1731
98;4;1 do 10;7;0.1659
98;5;1 do 10;7;0.1788
98;1;1 do 10 000;7;0.1837
98;2;1 do 10 000;7;0.1895
98;3;1 do 10 000;7;0.1912
98;4;1 do 10 000;7;0.1527
98;5;1 do 10 000;7;0.1657
98;1;1 do 10 000 000;7;0.1694
98;2;1 do 10 000 000;7;0.1661
98;3;1 do 10 000 000;7;0.1567
98;4;1 do 10 000 000;7;0.1552
98;5;1 do 10 000 000;7;0.1655
99;1;1 do 10;7;0.1639
99;2;1 do 10;7;0.1764
99;3;1 do 10;7;0.1764
99;4;1 do 10;7;0.1616
99;5;1 do 10;7;0.156
99;1;1 do 10 000;7;0.1599
99;2;1 do 10 000;7;0.1565
99;3;1 do 10 000;7;0.1549
99;4;1 do 10 000;7;0.1561
99;5;1 do 10 000;7;0.1548
99;1;1 do 10 000 000;7;0.1588
99;2;1 do 10 000 000;7;0.1569
99;3;1 do 10 000 000;7;0.1556
99;4;1 do 10 000 000;7;0.1504
99;5;1 do 10 000 000;7;0.157
100;1;1 do 10;7;0.1646
100;2;1 do 10;7;0.1599
100;3;1 do 10;7;0.1675
100;4;1 do 10;7;0.1567
100;5;1 do 10;7;0.1559
100;1;1 do 10 000;7;0.1597
100;2;1 do 10 000;7;0.1572
100;3;1 do 10 000;7;0.1574
100;4;1 do 10 000;7;0.156
100;5;1 do 10 000;7;0.1521
100;1;1 do 10 000 000;7;0.1435
100;2;1 do 10 000 000;7;0.1423
100;3;1 do 10 000 000;7;0.1403
100;4;1 do 10 000 000;7;0.1405
100;5;1 do 10 000 000;7;0.1397
1;1;1 do 10;8;0.2808
1;2;1 do 10;8;0.36
1;3;1 do 10;8;0.3294
1;4;1 do 10;8;0.511
1;5;1 do 10;8;0.3216
1;1;1 do 10 000;8;0.3265
1;2;1 do 10 000;8;0.3264
1;3;1 do 10 000;8;0.3242
1;4;1 do 10 000;8;0.3077
1;5;1 do 10 000;8;0.3073
1;1;1 do 10 000 000;8;0.2984
1;2;1 do 10 000 000;8;0.2933
1;3;1 do 10 000 000;8;0.2913
1;4;1 do 10 000 000;8;0.2901
1;5;1 do 10 000 000;8;0.2992
2;1;1 do 10;8;0.4146
2;2;1 do 10;8;0.298
2;3;1 do 10;8;0.2928
2;4;1 do 10;8;0.2893
2;5;1 do 10;8;0.2881
2;1;1 do 10 000;8;0.2941
2;2;1 do 10 000;8;0.2914
2;3;1 do 10 000;8;0.3042
2;4;1 do 10 000;8;0.2874
2;5;1 do 10 000;8;0.3057
2;1;1 do 10 000 000;8;0.2939
2;2;1 do 10 000 000;8;0.2891
2;3;1 do 10 000 000;8;0.2916
2;4;1 do 10 000 000;8;0.2908
2;5;1 do 10 000 000;8;0.2903
3;1;1 do 10;8;0.3662
3;2;1 do 10;8;0.2931
3;3;1 do 10;8;0.2921
3;4;1 do 10;8;0.2917
3;5;1 do 10;8;0.3317
3;1;1 do 10 000;8;0.3072
3;2;1 do 10 000;8;0.3236
3;3;1 do 10 000;8;0.482
3;4;1 do 10 000;8;0.2937
3;5;1 do 10 000;8;0.2875
3;1;1 do 10 000 000;8;0.2955
3;2;1 do 10 000 000;8;0.2933
3;3;1 do 10 000 000;8;0.2891
3;4;1 do 10 000 000;8;0.2885
3;5;1 do 10 000 000;8;0.292
4;1;1 do 10;8;0.3291
4;2;1 do 10;8;0.2989
4;3;1 do 10;8;0.3254
4;4;1 do 10;8;0.2913
4;5;1 do 10;8;0.2923
4;1;1 do 10 000;8;0.3355
4;2;1 do 10 000;8;0.2926
4;3;1 do 10 000;8;0.3034
4;4;1 do 10 000;8;0.3083
4;5;1 do 10 000;8;0.2898
4;1;1 do 10 000 000;8;0.2949
4;2;1 do 10 000 000;8;0.2922
4;3;1 do 10 000 000;8;0.2908
4;4;1 do 10 000 000;8;0.2903
4;5;1 do 10 000 000;8;0.2885
5;1;1 do 10;8;0.3603
5;2;1 do 10;8;0.3353
5;3;1 do 10;8;0.312
5;4;1 do 10;8;0.2918
5;5;1 do 10;8;0.2877
5;1;1 do 10 000;8;0.2977
5;2;1 do 10 000;8;0.2946
5;3;1 do 10 000;8;0.2888
5;4;1 do 10 000;8;0.2922
5;5;1 do 10 000;8;0.2901
5;1;1 do 10 000 000;8;0.305
5;2;1 do 10 000 000;8;0.3308
5;3;1 do 10 000 000;8;0.338
5;4;1 do 10 000 000;8;0.3388
5;5;1 do 10 000 000;8;0.2905
6;1;1 do 10;8;0.3544
6;2;1 do 10;8;0.3272
6;3;1 do 10;8;0.2951
6;4;1 do 10;8;0.2906
6;5;1 do 10;8;0.2883
6;1;1 do 10 000;8;0.2943
6;2;1 do 10 000;8;0.3033
6;3;1 do 10 000;8;0.2899
6;4;1 do 10 000;8;0.3209
6;5;1 do 10 000;8;0.3053
6;1;1 do 10 000 000;8;0.3199
6;2;1 do 10 000 000;8;0.3077
6;3;1 do 10 000 000;8;0.2896
6;4;1 do 10 000 000;8;0.2946
6;5;1 do 10 000 000;8;0.3032
7;1;1 do 10;8;0.3208
7;2;1 do 10;8;0.2959
7;3;1 do 10;8;0.2929
7;4;1 do 10;8;0.2856
7;5;1 do 10;8;0.2848
7;1;1 do 10 000;8;0.2963
7;2;1 do 10 000;8;0.2931
7;3;1 do 10 000;8;0.2932
7;4;1 do 10 000;8;0.2906
7;5;1 do 10 000;8;0.2878
7;1;1 do 10 000 000;8;0.2932
7;2;1 do 10 000 000;8;0.2927
7;3;1 do 10 000 000;8;0.2896
7;4;1 do 10 000 000;8;0.2873
7;5;1 do 10 000 000;8;0.2879
8;1;1 do 10;8;0.72
8;2;1 do 10;8;0.3266
8;3;1 do 10;8;0.296
8;4;1 do 10;8;0.295
8;5;1 do 10;8;0.2899
8;1;1 do 10 000;8;0.3007
8;2;1 do 10 000;8;0.2947
8;3;1 do 10 000;8;0.291
8;4;1 do 10 000;8;0.2895
8;5;1 do 10 000;8;0.2865
8;1;1 do 10 000 000;8;0.2992
8;2;1 do 10 000 000;8;0.3033
8;3;1 do 10 000 000;8;0.2902
8;4;1 do 10 000 000;8;0.2871
8;5;1 do 10 000 000;8;0.2899
9;1;1 do 10;8;0.5226
9;2;1 do 10;8;0.301
9;3;1 do 10;8;0.2901
9;4;1 do 10;8;0.2873
9;5;1 do 10;8;0.3064
9;1;1 do 10 000;8;0.2979
9;2;1 do 10 000;8;0.2949
9;3;1 do 10 000;8;0.2901
9;4;1 do 10 000;8;0.2883
9;5;1 do 10 000;8;0.2884
9;1;1 do 10 000 000;8;0.2953
9;2;1 do 10 000 000;8;0.2914
9;3;1 do 10 000 000;8;0.2904
9;4;1 do 10 000 000;8;0.2901
9;5;1 do 10 000 000;8;0.29
10;1;1 do 10;8;0.3148
10;2;1 do 10;8;0.3357
10;3;1 do 10;8;0.3389
10;4;1 do 10;8;0.3475
10;5;1 do 10;8;0.3839
10;1;1 do 10 000;8;0.2989
10;2;1 do 10 000;8;0.2932
10;3;1 do 10 000;8;0.2932
10;4;1 do 10 000;8;0.2891
10;5;1 do 10 000;8;0.2892
10;1;1 do 10 000 000;8;0.294
10;2;1 do 10 000 000;8;0.2984
10;3;1 do 10 000 000;8;0.2921
10;4;1 do 10 000 000;8;0.2885
10;5;1 do 10 000 000;8;0.289
11;1;1 do 10;8;0.4209
11;2;1 do 10;8;0.3168
11;3;1 do 10;8;0.2989
11;4;1 do 10;8;0.2905
11;5;1 do 10;8;0.2876
11;1;1 do 10 000;8;0.2922
11;2;1 do 10 000;8;0.2935
11;3;1 do 10 000;8;0.2897
11;4;1 do 10 000;8;0.2882
11;5;1 do 10 000;8;0.2889
11;1;1 do 10 000 000;8;0.2922
11;2;1 do 10 000 000;8;0.2893
11;3;1 do 10 000 000;8;0.2937
11;4;1 do 10 000 000;8;0.2887
11;5;1 do 10 000 000;8;0.2872
12;1;1 do 10;8;0.4475
12;2;1 do 10;8;0.294
12;3;1 do 10;8;0.2889
12;4;1 do 10;8;0.2879
12;5;1 do 10;8;0.3824
12;1;1 do 10 000;8;0.3609
12;2;1 do 10 000;8;0.6267
12;3;1 do 10 000;8;0.3377
12;4;1 do 10 000;8;0.3406
12;5;1 do 10 000;8;0.321
12;1;1 do 10 000 000;8;0.3161
12;2;1 do 10 000 000;8;0.3074
12;3;1 do 10 000 000;8;0.3008
12;4;1 do 10 000 000;8;0.2881
12;5;1 do 10 000 000;8;0.2884
13;1;1 do 10;8;0.4462
13;2;1 do 10;8;0.3273
13;3;1 do 10;8;0.3198
13;4;1 do 10;8;0.2908
13;5;1 do 10;8;0.2861
13;1;1 do 10 000;8;0.2941
13;2;1 do 10 000;8;0.292
13;3;1 do 10 000;8;0.291
13;4;1 do 10 000;8;0.286
13;5;1 do 10 000;8;0.2904
13;1;1 do 10 000 000;8;0.2933
13;2;1 do 10 000 000;8;0.2945
13;3;1 do 10 000 000;8;0.2905
13;4;1 do 10 000 000;8;0.2875
13;5;1 do 10 000 000;8;0.2873
14;1;1 do 10;8;0.7287
14;2;1 do 10;8;0.3284
14;3;1 do 10;8;0.3159
14;4;1 do 10;8;0.2886
14;5;1 do 10;8;0.286
14;1;1 do 10 000;8;0.2956
14;2;1 do 10 000;8;0.3123
14;3;1 do 10 000;8;0.3082
14;4;1 do 10 000;8;0.3249
14;5;1 do 10 000;8;0.7246
14;1;1 do 10 000 000;8;0.3368
14;2;1 do 10 000 000;8;0.2917
14;3;1 do 10 000 000;8;0.291
14;4;1 do 10 000 000;8;0.2907
14;5;1 do 10 000 000;8;0.2878
15;1;1 do 10;8;0.3243
15;2;1 do 10;8;0.2951
15;3;1 do 10;8;0.2922
15;4;1 do 10;8;0.3262
15;5;1 do 10;8;0.2887
15;1;1 do 10 000;8;0.3202
15;2;1 do 10 000;8;0.2906
15;3;1 do 10 000;8;0.2905
15;4;1 do 10 000;8;0.2861
15;5;1 do 10 000;8;0.2938
15;1;1 do 10 000 000;8;0.2947
15;2;1 do 10 000 000;8;0.2893
15;3;1 do 10 000 000;8;0.2899
15;4;1 do 10 000 000;8;0.2915
15;5;1 do 10 000 000;8;0.2891
16;1;1 do 10;8;0.3286
16;2;1 do 10;8;0.2931
16;3;1 do 10;8;0.2931
16;4;1 do 10;8;0.2932
16;5;1 do 10;8;0.2852
16;1;1 do 10 000;8;0.2956
16;2;1 do 10 000;8;0.2948
16;3;1 do 10 000;8;0.2892
16;4;1 do 10 000;8;0.2898
16;5;1 do 10 000;8;0.2873
16;1;1 do 10 000 000;8;0.2934
16;2;1 do 10 000 000;8;0.2904
16;3;1 do 10 000 000;8;0.3489
16;4;1 do 10 000 000;8;0.3816
16;5;1 do 10 000 000;8;0.376
17;1;1 do 10;8;0.4333
17;2;1 do 10;8;0.3108
17;3;1 do 10;8;0.2908
17;4;1 do 10;8;0.3002
17;5;1 do 10;8;0.2922
17;1;1 do 10 000;8;0.2949
17;2;1 do 10 000;8;0.3058
17;3;1 do 10 000;8;0.2892
17;4;1 do 10 000;8;0.3152
17;5;1 do 10 000;8;0.2977
17;1;1 do 10 000 000;8;0.2943
17;2;1 do 10 000 000;8;0.3215
17;3;1 do 10 000 000;8;0.2878
17;4;1 do 10 000 000;8;0.2906
17;5;1 do 10 000 000;8;0.2859
18;1;1 do 10;8;0.3799
18;2;1 do 10;8;0.3236
18;3;1 do 10;8;0.2883
18;4;1 do 10;8;0.2893
18;5;1 do 10;8;0.2885
18;1;1 do 10 000;8;0.2949
18;2;1 do 10 000;8;0.2902
18;3;1 do 10 000;8;0.2999
18;4;1 do 10 000;8;0.2869
18;5;1 do 10 000;8;0.2875
18;1;1 do 10 000 000;8;0.2939
18;2;1 do 10 000 000;8;0.2912
18;3;1 do 10 000 000;8;0.2864
18;4;1 do 10 000 000;8;0.2873
18;5;1 do 10 000 000;8;0.3063
19;1;1 do 10;8;0.3307
19;2;1 do 10;8;0.3636
19;3;1 do 10;8;0.3331
19;4;1 do 10;8;0.3107
19;5;1 do 10;8;0.2896
19;1;1 do 10 000;8;0.2973
19;2;1 do 10 000;8;0.2925
19;3;1 do 10 000;8;0.2933
19;4;1 do 10 000;8;0.2884
19;5;1 do 10 000;8;0.2864
19;1;1 do 10 000 000;8;0.2954
19;2;1 do 10 000 000;8;0.2902
19;3;1 do 10 000 000;8;0.2908
19;4;1 do 10 000 000;8;0.2913
19;5;1 do 10 000 000;8;0.298
20;1;1 do 10;8;0.3585
20;2;1 do 10;8;0.3178
20;3;1 do 10;8;0.2944
20;4;1 do 10;8;0.2901
20;5;1 do 10;8;0.2875
20;1;1 do 10 000;8;0.2954
20;2;1 do 10 000;8;0.2927
20;3;1 do 10 000;8;0.2896
20;4;1 do 10 000;8;0.2897
20;5;1 do 10 000;8;0.2862
20;1;1 do 10 000 000;8;0.3049
20;2;1 do 10 000 000;8;0.2925
20;3;1 do 10 000 000;8;0.2898
20;4;1 do 10 000 000;8;0.2879
20;5;1 do 10 000 000;8;0.2916
21;1;1 do 10;8;0.3085
21;2;1 do 10;8;0.2939
21;3;1 do 10;8;0.2898
21;4;1 do 10;8;0.3138
21;5;1 do 10;8;0.3206
21;1;1 do 10 000;8;0.3822
21;2;1 do 10 000;8;0.4881
21;3;1 do 10 000;8;0.3531
21;4;1 do 10 000;8;0.3593
21;5;1 do 10 000;8;0.3196
21;1;1 do 10 000 000;8;0.3112
21;2;1 do 10 000 000;8;0.3183
21;3;1 do 10 000 000;8;0.3047
21;4;1 do 10 000 000;8;0.3218
21;5;1 do 10 000 000;8;0.3313
22;1;1 do 10;8;0.4583
22;2;1 do 10;8;0.3888
22;3;1 do 10;8;0.3296
22;4;1 do 10;8;0.3238
22;5;1 do 10;8;0.3171
22;1;1 do 10 000;8;0.33
22;2;1 do 10 000;8;0.3144
22;3;1 do 10 000;8;0.3203
22;4;1 do 10 000;8;0.3181
22;5;1 do 10 000;8;0.3273
22;1;1 do 10 000 000;8;0.3272
22;2;1 do 10 000 000;8;0.3229
22;3;1 do 10 000 000;8;0.3133
22;4;1 do 10 000 000;8;0.3064
22;5;1 do 10 000 000;8;0.3101
23;1;1 do 10;8;0.4457
23;2;1 do 10;8;0.5117
23;3;1 do 10;8;0.3157
23;4;1 do 10;8;0.3183
23;5;1 do 10;8;0.3214
23;1;1 do 10 000;8;0.4172
23;2;1 do 10 000;8;0.7552
23;3;1 do 10 000;8;0.5757
23;4;1 do 10 000;8;0.3377
23;5;1 do 10 000;8;0.3278
23;1;1 do 10 000 000;8;0.3287
23;2;1 do 10 000 000;8;0.3249
23;3;1 do 10 000 000;8;0.333
23;4;1 do 10 000 000;8;0.3158
23;5;1 do 10 000 000;8;0.3209
24;1;1 do 10;8;0.5028
24;2;1 do 10;8;0.3439
24;3;1 do 10;8;0.3146
24;4;1 do 10;8;0.3116
24;5;1 do 10;8;0.3156
24;1;1 do 10 000;8;0.3101
24;2;1 do 10 000;8;0.3269
24;3;1 do 10 000;8;0.3089
24;4;1 do 10 000;8;0.3033
24;5;1 do 10 000;8;0.3066
24;1;1 do 10 000 000;8;0.3186
24;2;1 do 10 000 000;8;0.332
24;3;1 do 10 000 000;8;0.3134
24;4;1 do 10 000 000;8;0.3051
24;5;1 do 10 000 000;8;0.3116
25;1;1 do 10;8;0.3278
25;2;1 do 10;8;0.3119
25;3;1 do 10;8;0.3119
25;4;1 do 10;8;0.3126
25;5;1 do 10;8;0.2885
25;1;1 do 10 000;8;0.3015
25;2;1 do 10 000;8;0.4704
25;3;1 do 10 000;8;0.3368
25;4;1 do 10 000;8;0.2969
25;5;1 do 10 000;8;0.2933
25;1;1 do 10 000 000;8;0.302
25;2;1 do 10 000 000;8;0.3066
